58,13,1,1,0.269066784291404,0.514950900527495,0.520456393017327,0,-14.8,-10.9078872972833,-3.8921127027167,0,-17.4824153190212,0,0,0,0,0,0
58,14,1,1,0.279288059319588,0.627777895678077,0.409639460411371,0,-14.8,-11.2988989131022,-3.5011010868978,0,-17.6952419814877,0,0,0,0,0,0
58,25,1,1,0.600075359984319,0.468858946087895,0.626636071476482,1,-14.8,-25.6957087316694,10.8957087316694,0,-30.8154063306916,1,1,1,0,0,0
58,26,1,1,0.614789766076734,0.67943983835402,0.533991799974227,1,-14.8,-26.8286702478507,12.0286702478507,0,-31.7831430448743,1,1,1,0,0,0
58,27,1,1,0.620661087535671,0.870067086513785,0.449878418514271,1,-14.8,-27.527846650165,12.727846650165,0,-32.3681173586526,1,1,1,0,0,0
60,1,1,2,0.10279466116488,0.315905936324208,0.417673163219111,NaN,-18.5,-1.63120637791605,-16.8687936220839,0,-10.3313645699276,NaN,NaN,NaN,NaN,NaN,NaN
60,2,1,2,0.0745614560339888,0.509959647788913,0.355345191845511,NaN,-18.5,-0.899647614680113,-17.6003523853199,0,-9.06099276231945,NaN,NaN,NaN,NaN,NaN,NaN
60,3,1,2,0.0505336583241091,0.69594981468941,0.273841555855434,NaN,-18.5,-0.295131857572568,-18.2048681424274,0,-7.80891267333137,NaN,NaN,NaN,NaN,NaN,NaN
60,13,1,1,0.204879312716395,0.684694795041212,0.73427171551182,0,-18.5,-9.12539677325525,-9.37460322674475,0,-19.1714016391786,0,0,0,0,0,0
60,14,1,1,0.223299648945039,0.786366901429895,0.611614807593607,0,-18.5,-10.1753391968357,-8.3246608031643,0,-19.3727473524786,0,0,0,0,0,0
60,15,1,1,0.249501109068096,0.965363748592247,0.377268753511182,0,-18.5,-11.6659594459919,-6.8340405540081,0,-19.268712226945,0,0,0,0,0,0
60,26,1,1,0.517193397505995,0.931413484547717,0.630817968288138,1,-18.5,-25.5426968893107,7.0426968893107,0,-34.357080248028,1,1,1,0,0,0
60,27,1,1,0.5293789189507,1.1221609182319,0.523439702347463,1,-18.5,-26.7038461554768,8.2038461554768,0,-34.6718206261905,1,1,1,0,0,0
60,37,1,1,0.162624027078455,0.556116301047712,0.882723269863567,0,-18.5,-6.83286785659619,-11.6671321434038,0,-17.9349938497768,0,0,0,0,0,0
60,38,1,1,0.148642508104492,0.752015658184587,0.798475517420712,0,-18.5,-6.76643754533658,-11.7335624546634,0,-17.1827075801759,0,0,0,0,0,0
60,125,2,2,0.104968598429201,0.761568024149393,0.416443257477016,NaN,-18.1,0.492572631616533,-18.5925726316165,0,-12.1535203504693,NaN,NaN,NaN,NaN,NaN,NaN
60,126,2,2,0.0838854566795536,0.57749444068375,0.362714300195331,NaN,-18.1,1.02480462343433,-19.1248046234343,0,-12.402224309648,NaN,NaN,NaN,NaN,NaN,NaN
60,127,2,2,0.0629352552136851,0.394671957173886,0.33454722249975,NaN,-18.1,1.47095446077159,-19.5709544607716,0,-12.8710275031485,NaN,NaN,NaN,NaN,NaN,NaN
60,137,2,1,0.207921688419897,0.503651800987391,0.842115803663966,0,-18.1,-6.51340636363801,-11.586593636362,0,-22.605095260729,0,0,1,0,1,0
60,138,2,1,0.229279943745679,0.323807214864761,0.719855405346568,0,-18.1,-7.69629627180261,-10.4037037281974,0,-24.0329328106775,0,0,1,0,1,0
60,139,2,1,0.24725242972218,0.15742996465573,0.568520873120935,0,-18.1,-8.58248364558655,-9.51751635441345,0,-24.9400217279452,0,0,1,0,1,0
62,13,1,2,0.104787989536137,0.208387222841072,0.294250747198074,NaN,-9.1,3.73607628428598,-12.836076284286,0,-8.54112509098256,NaN,NaN,NaN,NaN,NaN,NaN
62,14,1,2,0.0854715717492306,0.395585610580741,0.277430139797371,NaN,-9.1,4.07429965096728,-13.1742996509673,0,-7.98055131570144,NaN,NaN,NaN,NaN,NaN,NaN
62,15,1,2,0.079135894575827,0.563535355532238,0.221530567065988,NaN,-9.1,4.1507302059535,-13.2507302059535,0,-7.67605647183398,NaN,NaN,NaN,NaN,NaN,NaN
62,25,1,1,0.261766612868918,0.351019859161184,0.926010278742736,NaN,-9.1,-7.98021080885138,-1.11978919114862,1,-20.3076645664477,NaN,NaN,NaN,NaN,NaN,NaN
